timestamp,restaurantId,cornerId,queue_len,est_wait_time_min
2026-01-15T11:55:00+09:00,life_science,dam_a,17,6
2026-01-15T11:55:00+09:00,life_science,pangeos,23,11
2026-01-15T11:56:00+09:00,hanyang_plaza,western,31,8
2026-01-15T11:56:00+09:00,hanyang_plaza,korean,16,5
2026-01-15T11:56:00+09:00,hanyang_plaza,instant,15,12
2026-01-15T11:56:00+09:00,hanyang_plaza,ramen,26,12
2026-01-15T11:56:00+09:00,materials,set_meal,8,4
2026-01-15T11:56:00+09:00,materials,single_dish,26,10
2026-01-15T11:56:00+09:00,life_science,dam_a,21,8
2026-01-15T11:56:00+09:00,life_science,pangeos,24,12
2026-01-15T11:57:00+09:00,hanyang_plaza,western,22,6
2026-01-15T11:57:00+09:00,hanyang_plaza,korean,13,4
2026-01-15T11:57:00+09:00,hanyang_plaza,instant,16,12
2026-01-15T11:57:00+09:00,hanyang_plaza,ramen,31,12
2026-01-15T11:57:00+09:00,materials,set_meal,18,6
2026-01-15T11:57:00+09:00,materials,single_dish,34,12
2026-01-15T11:57:00+09:00,life_science,dam_a,17,6
2026-01-15T11:57:00+09:00,life_science,pangeos,22,11
2026-01-15T11:58:00+09:00,hanyang_plaza,western,16,4
2026-01-15T11:58:00+09:00,hanyang_plaza,korean,11,4
2026-01-15T11:58:00+09:00,hanyang_plaza,instant,18,12
2026-01-15T11:58:00+09:00,hanyang_plaza,ramen,32,12
2026-01-15T11:58:00+09:00,materials,set_meal,16,5
2026-01-15T11:58:00+09:00,materials,single_dish,30,11
2026-01-15T11:58:00+09:00,life_science,dam_a,35,12
2026-01-15T11:58:00+09:00,life_science,pangeos,24,12
2026-01-15T11:59:00+09:00,hanyang_plaza,western,22,6
2026-01-15T11:59:00+09:00,hanyang_plaza,korean,5,4
2026-01-15T11:59:00+09:00,hanyang_plaza,instant,23,12
2026-01-15T11:59:00+09:00,hanyang_plaza,ramen,35,12
2026-01-15T11:59:00+09:00,materials,set_meal,23,8
2026-01-15T11:59:00+09:00,materials,single_dish,18,7
2026-01-15T11:59:00+09:00,life_science,dam_a,29,10
2026-01-15T11:59:00+09:00,life_science,pangeos,22,11
2026-01-15T12:00:00+09:00,hanyang_plaza,western,30,8
2026-01-15T12:00:00+09:00,hanyang_plaza,korean,8,4
2026-01-15T12:00:00+09:00,hanyang_plaza,instant,22,12
2026-01-15T12:00:00+09:00,hanyang_plaza,ramen,23,12
2026-01-15T12:00:00+09:00,materials,set_meal,15,5
2026-01-15T12:00:00+09:00,materials,single_dish,15,6
2026-01-15T12:00:00+09:00,life_science,dam_a,32,12
2026-01-15T12:00:00+09:00,life_science,pangeos,19,10
2026-01-15T12:01:00+09:00,hanyang_plaza,western,30,8
2026-01-15T12:01:00+09:00,hanyang_plaza,korean,18,5
2026-01-15T12:01:00+09:00,hanyang_plaza,instant,23,12
2026-01-15T12:01:00+09:00,hanyang_plaza,ramen,34,12
2026-01-15T12:01:00+09:00,materials,set_meal,19,6
2026-01-15T12:01:00+09:00,materials,single_dish,23,9
2026-01-15T12:01:00+09:00,life_science,dam_a,26,9
2026-01-15T12:01:00+09:00,life_science,pangeos,26,13
2026-01-15T12:02:00+09:00,hanyang_plaza,western,27,7
2026-01-15T12:02:00+09:00,hanyang_plaza,korean,18,5
2026-01-15T12:02:00+09:00,hanyang_plaza,instant,21,12
2026-01-15T12:02:00+09:00,hanyang_plaza,ramen,35,12
2026-01-15T12:02:00+09:00,materials,set_meal,13,5
2026-01-15T12:02:00+09:00,materials,single_dish,21,8
2026-01-15T12:02:00+09:00,life_science,dam_a,31,11
2026-01-15T12:02:00+09:00,life_science,pangeos,15,9
2026-01-15T12:03:00+09:00,hanyang_plaza,western,35,9
2026-01-15T12:03:00+09:00,hanyang_plaza,korean,19,6
2026-01-15T12:03:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:03:00+09:00,hanyang_plaza,ramen,28,12
2026-01-15T12:03:00+09:00,materials,set_meal,14,5
2026-01-15T12:03:00+09:00,materials,single_dish,27,10
2026-01-15T12:03:00+09:00,life_science,dam_a,17,6
2026-01-15T12:03:00+09:00,life_science,pangeos,25,12
2026-01-15T12:04:00+09:00,hanyang_plaza,western,32,8
2026-01-15T12:04:00+09:00,hanyang_plaza,korean,13,4
2026-01-15T12:04:00+09:00,hanyang_plaza,instant,17,12
2026-01-15T12:04:00+09:00,hanyang_plaza,ramen,32,12
2026-01-15T12:04:00+09:00,materials,set_meal,20,7
2026-01-15T12:04:00+09:00,materials,single_dish,26,10
2026-01-15T12:04:00+09:00,life_science,dam_a,19,7
2026-01-15T12:04:00+09:00,life_science,pangeos,22,11
2026-01-15T12:05:00+09:00,hanyang_plaza,western,29,7
2026-01-15T12:05:00+09:00,hanyang_plaza,korean,28,8
2026-01-15T12:05:00+09:00,hanyang_plaza,instant,28,13
2026-01-15T12:05:00+09:00,hanyang_plaza,ramen,35,12
2026-01-15T12:05:00+09:00,materials,set_meal,9,4
2026-01-15T12:05:00+09:00,materials,single_dish,35,12
2026-01-15T12:05:00+09:00,life_science,dam_a,18,7
2026-01-15T12:05:00+09:00,life_science,pangeos,25,12
2026-01-15T12:06:00+09:00,hanyang_plaza,western,33,8
2026-01-15T12:06:00+09:00,hanyang_plaza,korean,28,8
2026-01-15T12:06:00+09:00,hanyang_plaza,instant,31,15
2026-01-15T12:06:00+09:00,hanyang_plaza,ramen,31,12
2026-01-15T12:06:00+09:00,materials,set_meal,14,5
2026-01-15T12:06:00+09:00,materials,single_dish,22,8
2026-01-15T12:06:00+09:00,life_science,dam_a,22,8
2026-01-15T12:06:00+09:00,life_science,pangeos,18,9
2026-01-15T12:07:00+09:00,hanyang_plaza,western,31,8
2026-01-15T12:07:00+09:00,hanyang_plaza,korean,35,10
2026-01-15T12:07:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:07:00+09:00,hanyang_plaza,ramen,19,12
2026-01-15T12:07:00+09:00,materials,set_meal,18,6
2026-01-15T12:07:00+09:00,materials,single_dish,16,6
2026-01-15T12:07:00+09:00,life_science,dam_a,16,6
2026-01-15T12:07:00+09:00,life_science,pangeos,35,16
2026-01-15T12:08:00+09:00,hanyang_plaza,western,35,9
2026-01-15T12:08:00+09:00,hanyang_plaza,korean,11,4
2026-01-15T12:08:00+09:00,hanyang_plaza,instant,27,13
2026-01-15T12:08:00+09:00,hanyang_plaza,ramen,24,12
2026-01-15T12:08:00+09:00,materials,set_meal,14,5
2026-01-15T12:08:00+09:00,materials,single_dish,19,7
2026-01-15T12:08:00+09:00,life_science,dam_a,17,6
2026-01-15T12:08:00+09:00,life_science,pangeos,30,14
2026-01-15T12:09:00+09:00,hanyang_plaza,western,33,8
2026-01-15T12:09:00+09:00,hanyang_plaza,korean,17,5
2026-01-15T12:09:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:09:00+09:00,hanyang_plaza,ramen,16,11
2026-01-15T12:09:00+09:00,materials,set_meal,15,5
2026-01-15T12:09:00+09:00,materials,single_dish,35,12
2026-01-15T12:09:00+09:00,life_science,dam_a,29,10
2026-01-15T12:09:00+09:00,life_science,pangeos,28,13
2026-01-15T12:10:00+09:00,hanyang_plaza,western,22,6
2026-01-15T12:10:00+09:00,hanyang_plaza,korean,12,4
2026-01-15T12:10:00+09:00,hanyang_plaza,instant,31,15
2026-01-15T12:10:00+09:00,hanyang_plaza,ramen,18,12
2026-01-15T12:10:00+09:00,materials,set_meal,2,4
2026-01-15T12:10:00+09:00,materials,single_dish,27,10
2026-01-15T12:10:00+09:00,life_science,dam_a,19,7
2026-01-15T12:10:00+09:00,life_science,pangeos,35,16
2026-01-15T12:11:00+09:00,hanyang_plaza,western,22,6
2026-01-15T12:11:00+09:00,hanyang_plaza,korean,16,5
2026-01-15T12:11:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:11:00+09:00,hanyang_plaza,ramen,13,10
2026-01-15T12:11:00+09:00,materials,set_meal,17,6
2026-01-15T12:11:00+09:00,materials,single_dish,14,6
2026-01-15T12:11:00+09:00,life_science,dam_a,24,9
2026-01-15T12:11:00+09:00,life_science,pangeos,23,11
2026-01-15T12:12:00+09:00,hanyang_plaza,western,33,8
2026-01-15T12:12:00+09:00,hanyang_plaza,korean,19,6
2026-01-15T12:12:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:12:00+09:00,hanyang_plaza,ramen,6,8
2026-01-15T12:12:00+09:00,materials,set_meal,12,4
2026-01-15T12:12:00+09:00,materials,single_dish,19,7
2026-01-15T12:12:00+09:00,life_science,dam_a,13,5
2026-01-15T12:12:00+09:00,life_science,pangeos,35,16
2026-01-15T12:13:00+09:00,hanyang_plaza,western,32,8
2026-01-15T12:13:00+09:00,hanyang_plaza,korean,15,5
2026-01-15T12:13:00+09:00,hanyang_plaza,instant,16,12
2026-01-15T12:13:00+09:00,hanyang_plaza,ramen,15,11
2026-01-15T12:13:00+09:00,materials,set_meal,15,5
2026-01-15T12:13:00+09:00,materials,single_dish,14,6
2026-01-15T12:13:00+09:00,life_science,dam_a,22,8
2026-01-15T12:13:00+09:00,life_science,pangeos,32,15
2026-01-15T12:14:00+09:00,hanyang_plaza,western,15,4
2026-01-15T12:14:00+09:00,hanyang_plaza,korean,27,8
2026-01-15T12:14:00+09:00,hanyang_plaza,instant,29,14
2026-01-15T12:14:00+09:00,hanyang_plaza,ramen,16,11
2026-01-15T12:14:00+09:00,materials,set_meal,16,5
2026-01-15T12:14:00+09:00,materials,single_dish,27,10
2026-01-15T12:14:00+09:00,life_science,dam_a,32,12
2026-01-15T12:14:00+09:00,life_science,pangeos,35,16
2026-01-15T12:15:00+09:00,hanyang_plaza,western,25,6
2026-01-15T12:15:00+09:00,hanyang_plaza,korean,32,9
2026-01-15T12:15:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:15:00+09:00,hanyang_plaza,ramen,26,12
2026-01-15T12:15:00+09:00,materials,set_meal,12,4
2026-01-15T12:15:00+09:00,materials,single_dish,18,7
2026-01-15T12:15:00+09:00,life_science,dam_a,29,10
2026-01-15T12:15:00+09:00,life_science,pangeos,30,14
2026-01-15T12:16:00+09:00,hanyang_plaza,western,31,8
2026-01-15T12:16:00+09:00,hanyang_plaza,korean,29,9
2026-01-15T12:16:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:16:00+09:00,hanyang_plaza,ramen,6,8
2026-01-15T12:16:00+09:00,materials,set_meal,19,6
2026-01-15T12:16:00+09:00,materials,single_dish,8,6
2026-01-15T12:16:00+09:00,life_science,dam_a,29,10
2026-01-15T12:16:00+09:00,life_science,pangeos,32,15
2026-01-15T12:17:00+09:00,hanyang_plaza,western,19,5
2026-01-15T12:17:00+09:00,hanyang_plaza,korean,20,6
2026-01-15T12:17:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:17:00+09:00,hanyang_plaza,ramen,12,9
2026-01-15T12:17:00+09:00,materials,set_meal,26,9
2026-01-15T12:17:00+09:00,materials,single_dish,23,9
2026-01-15T12:17:00+09:00,life_science,dam_a,20,7
2026-01-15T12:17:00+09:00,life_science,pangeos,35,16
2026-01-15T12:18:00+09:00,hanyang_plaza,western,17,5
2026-01-15T12:18:00+09:00,hanyang_plaza,korean,15,5
2026-01-15T12:18:00+09:00,hanyang_plaza,instant,28,13
2026-01-15T12:18:00+09:00,hanyang_plaza,ramen,16,11
2026-01-15T12:18:00+09:00,materials,set_meal,24,8
2026-01-15T12:18:00+09:00,materials,single_dish,19,7
2026-01-15T12:18:00+09:00,life_science,dam_a,35,12
2026-01-15T12:18:00+09:00,life_science,pangeos,35,16
2026-01-15T12:19:00+09:00,hanyang_plaza,western,27,7
2026-01-15T12:19:00+09:00,hanyang_plaza,korean,12,4
2026-01-15T12:19:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:19:00+09:00,hanyang_plaza,ramen,17,12
2026-01-15T12:19:00+09:00,materials,set_meal,28,9
2026-01-15T12:19:00+09:00,materials,single_dish,19,7
2026-01-15T12:19:00+09:00,life_science,dam_a,29,10
2026-01-15T12:19:00+09:00,life_science,pangeos,35,16
2026-01-15T12:20:00+09:00,hanyang_plaza,western,19,5
2026-01-15T12:20:00+09:00,hanyang_plaza,korean,11,4
2026-01-15T12:20:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:20:00+09:00,hanyang_plaza,ramen,23,12
2026-01-15T12:20:00+09:00,materials,set_meal,20,7
2026-01-15T12:20:00+09:00,materials,single_dish,14,6
2026-01-15T12:20:00+09:00,life_science,dam_a,35,12
2026-01-15T12:20:00+09:00,life_science,pangeos,33,16
2026-01-15T12:21:00+09:00,hanyang_plaza,western,17,5
2026-01-15T12:21:00+09:00,hanyang_plaza,korean,24,7
2026-01-15T12:21:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:21:00+09:00,hanyang_plaza,ramen,35,12
2026-01-15T12:21:00+09:00,materials,set_meal,12,4
2026-01-15T12:21:00+09:00,materials,single_dish,15,6
2026-01-15T12:21:00+09:00,life_science,dam_a,35,12
2026-01-15T12:21:00+09:00,life_science,pangeos,22,11
2026-01-15T12:22:00+09:00,hanyang_plaza,western,27,7
2026-01-15T12:22:00+09:00,hanyang_plaza,korean,23,7
2026-01-15T12:22:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:22:00+09:00,hanyang_plaza,ramen,35,12
2026-01-15T12:22:00+09:00,materials,set_meal,7,4
2026-01-15T12:22:00+09:00,materials,single_dish,12,6
2026-01-15T12:22:00+09:00,life_science,dam_a,35,12
2026-01-15T12:22:00+09:00,life_science,pangeos,24,12
2026-01-15T12:23:00+09:00,hanyang_plaza,western,26,7
2026-01-15T12:23:00+09:00,hanyang_plaza,korean,17,5
2026-01-15T12:23:00+09:00,hanyang_plaza,instant,28,13
2026-01-15T12:23:00+09:00,hanyang_plaza,ramen,35,12
2026-01-15T12:23:00+09:00,materials,set_meal,11,4
2026-01-15T12:23:00+09:00,materials,single_dish,21,8
2026-01-15T12:23:00+09:00,life_science,dam_a,25,9
2026-01-15T12:23:00+09:00,life_science,pangeos,35,16
2026-01-15T12:24:00+09:00,hanyang_plaza,western,17,5
2026-01-15T12:24:00+09:00,hanyang_plaza,korean,20,6
2026-01-15T12:24:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:24:00+09:00,hanyang_plaza,ramen,32,12
2026-01-15T12:24:00+09:00,materials,set_meal,12,4
2026-01-15T12:24:00+09:00,materials,single_dish,26,10
2026-01-15T12:24:00+09:00,life_science,dam_a,27,10
2026-01-15T12:24:00+09:00,life_science,pangeos,33,16
2026-01-15T12:25:00+09:00,hanyang_plaza,western,26,7
2026-01-15T12:25:00+09:00,hanyang_plaza,korean,22,7
2026-01-15T12:25:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:25:00+09:00,hanyang_plaza,ramen,35,12
2026-01-15T12:25:00+09:00,materials,set_meal,16,5
2026-01-15T12:25:00+09:00,materials,single_dish,15,6
2026-01-15T12:25:00+09:00,life_science,dam_a,21,8
2026-01-15T12:25:00+09:00,life_science,pangeos,35,16
2026-01-15T12:26:00+09:00,hanyang_plaza,western,20,5
2026-01-15T12:26:00+09:00,hanyang_plaza,korean,27,8
2026-01-15T12:26:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:26:00+09:00,hanyang_plaza,ramen,35,12
2026-01-15T12:26:00+09:00,materials,set_meal,28,9
2026-01-15T12:26:00+09:00,materials,single_dish,18,7
2026-01-15T12:26:00+09:00,life_science,dam_a,21,8
2026-01-15T12:26:00+09:00,life_science,pangeos,35,16
2026-01-15T12:27:00+09:00,hanyang_plaza,western,22,6
2026-01-15T12:27:00+09:00,hanyang_plaza,korean,20,6
2026-01-15T12:27:00+09:00,hanyang_plaza,instant,28,13
2026-01-15T12:27:00+09:00,hanyang_plaza,ramen,34,12
2026-01-15T12:27:00+09:00,materials,set_meal,17,6
2026-01-15T12:27:00+09:00,materials,single_dish,19,7
2026-01-15T12:27:00+09:00,life_science,dam_a,24,9
2026-01-15T12:27:00+09:00,life_science,pangeos,35,16
2026-01-15T12:28:00+09:00,hanyang_plaza,western,21,5
2026-01-15T12:28:00+09:00,hanyang_plaza,korean,27,8
2026-01-15T12:28:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:28:00+09:00,hanyang_plaza,ramen,35,12
2026-01-15T12:28:00+09:00,materials,set_meal,29,10
2026-01-15T12:28:00+09:00,materials,single_dish,25,9
2026-01-15T12:28:00+09:00,life_science,dam_a,10,5
2026-01-15T12:28:00+09:00,life_science,pangeos,26,13
2026-01-15T12:29:00+09:00,hanyang_plaza,western,20,5
2026-01-15T12:29:00+09:00,hanyang_plaza,korean,21,6
2026-01-15T12:29:00+09:00,hanyang_plaza,instant,35,16
2026-01-15T12:29:00+09:00,hanyang_plaza,ramen,24,12
2026-01-15T12:29:00+09:00,materials,set_meal,24,8
2026-01-15T12:29:00+09:00,materials,single_dish,28,10
2026-01-15T12:29:00+09:00,life_science,dam_a,23,8
2026-01-15T12:29:00+09:00,life_science,pangeos,35,16
2026-01-15T12:30:00+09:00,hanyang_plaza,western,15,4
2026-01-15T12:30:00+09:00,hanyang_plaza,korean,27,8
2026-01-15T12:30:00+09:00,hanyang_plaza,instant,23,12
2026-01-15T12:30:00+09:00,hanyang_plaza,ramen,26,12
2026-01-15T12:30:00+09:00,materials,set_meal,16,5
2026-01-15T12:30:00+09:00,materials,single_dish,35,12
2026-01-15T12:30:00+09:00,life_science,dam_a,20,7
2026-01-15T12:30:00+09:00,life_science,pangeos,22,11
2026-01-15T12:31:00+09:00,hanyang_plaza,western,12,3
2026-01-15T12:31:00+09:00,hanyang_plaza,korean,13,4
2026-01-15T12:31:00+09:00,hanyang_plaza,instant,16,8
2026-01-15T12:31:00+09:00,hanyang_plaza,ramen,22,12
2026-01-15T12:31:00+09:00,materials,set_meal,24,8
2026-01-15T12:31:00+09:00,materials,single_dish,18,7
2026-01-15T12:31:00+09:00,life_science,dam_a,12,5
2026-01-15T12:31:00+09:00,life_science,pangeos,10,6
2026-01-15T12:32:00+09:00,hanyang_plaza,western,22,6
2026-01-15T12:32:00+09:00,hanyang_plaza,korean,22,7
2026-01-15T12:32:00+09:00,hanyang_plaza,instant,19,10
2026-01-15T12:32:00+09:00,hanyang_plaza,ramen,25,12
2026-01-15T12:32:00+09:00,materials,set_meal,21,7
2026-01-15T12:32:00+09:00,materials,single_dish,18,7
2026-01-15T12:32:00+09:00,life_science,dam_a,23,8
2026-01-15T12:32:00+09:00,life_science,pangeos,6,4
2026-01-15T12:33:00+09:00,hanyang_plaza,western,15,4
2026-01-15T12:33:00+09:00,hanyang_plaza,korean,19,6
2026-01-15T12:33:00+09:00,hanyang_plaza,instant,25,12
2026-01-15T12:33:00+09:00,hanyang_plaza,ramen,28,12
2026-01-15T12:33:00+09:00,materials,set_meal,22,7
2026-01-15T12:33:00+09:00,materials,single_dish,13,5
2026-01-15T12:33:00+09:00,life_science,dam_a,19,7
2026-01-15T12:33:00+09:00,life_science,pangeos,12,7
2026-01-15T12:34:00+09:00,hanyang_plaza,western,11,3
2026-01-15T12:34:00+09:00,hanyang_plaza,korean,15,5
2026-01-15T12:34:00+09:00,hanyang_plaza,instant,23,11
2026-01-15T12:34:00+09:00,hanyang_plaza,ramen,21,12
2026-01-15T12:34:00+09:00,materials,set_meal,29,10
2026-01-15T12:34:00+09:00,materials,single_dish,16,6
2026-01-15T12:34:00+09:00,life_science,dam_a,10,4
2026-01-15T12:34:00+09:00,life_science,pangeos,15,8
2026-01-15T12:35:00+09:00,hanyang_plaza,western,11,3
2026-01-15T12:35:00+09:00,hanyang_plaza,korean,10,3
2026-01-15T12:35:00+09:00,hanyang_plaza,instant,10,6
2026-01-15T12:35:00+09:00,hanyang_plaza,ramen,20,12
2026-01-15T12:35:00+09:00,materials,set_meal,16,5
2026-01-15T12:35:00+09:00,materials,single_dish,18,7
2026-01-15T12:35:00+09:00,life_science,dam_a,12,5
2026-01-15T12:35:00+09:00,life_science,pangeos,8,5
2026-01-15T12:36:00+09:00,hanyang_plaza,western,15,4
2026-01-15T12:36:00+09:00,hanyang_plaza,korean,21,6
2026-01-15T12:36:00+09:00,hanyang_plaza,instant,18,9
2026-01-15T12:36:00+09:00,hanyang_plaza,ramen,27,12
2026-01-15T12:36:00+09:00,materials,set_meal,16,5
2026-01-15T12:36:00+09:00,materials,single_dish,13,5
2026-01-15T12:36:00+09:00,life_science,dam_a,16,6
2026-01-15T12:36:00+09:00,life_science,pangeos,7,4
2026-01-15T12:37:00+09:00,hanyang_plaza,western,11,3
2026-01-15T12:37:00+09:00,hanyang_plaza,korean,18,5
2026-01-15T12:37:00+09:00,hanyang_plaza,instant,22,11
2026-01-15T12:37:00+09:00,hanyang_plaza,ramen,24,12
2026-01-15T12:37:00+09:00,materials,set_meal,22,7
2026-01-15T12:37:00+09:00,materials,single_dish,18,7
2026-01-15T12:37:00+09:00,life_science,dam_a,22,8
2026-01-15T12:37:00+09:00,life_science,pangeos,9,5
2026-01-15T12:38:00+09:00,hanyang_plaza,western,11,3
2026-01-15T12:38:00+09:00,hanyang_plaza,korean,15,5
2026-01-15T12:38:00+09:00,hanyang_plaza,instant,13,7
2026-01-15T12:38:00+09:00,hanyang_plaza,ramen,33,12
2026-01-15T12:38:00+09:00,materials,set_meal,15,5
2026-01-15T12:38:00+09:00,materials,single_dish,15,6
2026-01-15T12:38:00+09:00,life_science,dam_a,12,5
2026-01-15T12:38:00+09:00,life_science,pangeos,12,7
2026-01-15T12:39:00+09:00,hanyang_plaza,western,7,2
2026-01-15T12:39:00+09:00,hanyang_plaza,korean,19,6
2026-01-15T12:39:00+09:00,hanyang_plaza,instant,9,5
2026-01-15T12:39:00+09:00,hanyang_plaza,ramen,23,12
2026-01-15T12:39:00+09:00,materials,set_meal,13,5
2026-01-15T12:39:00+09:00,materials,single_dish,10,4
2026-01-15T12:39:00+09:00,life_science,dam_a,17,6
2026-01-15T12:39:00+09:00,life_science,pangeos,16,8
2026-01-15T12:40:00+09:00,hanyang_plaza,western,13,4
2026-01-15T12:40:00+09:00,hanyang_plaza,korean,12,4
2026-01-15T12:40:00+09:00,hanyang_plaza,instant,12,7
2026-01-15T12:40:00+09:00,hanyang_plaza,ramen,16,11
2026-01-15T12:40:00+09:00,materials,set_meal,18,6
2026-01-15T12:40:00+09:00,materials,single_dish,19,7
2026-01-15T12:40:00+09:00,life_science,dam_a,8,3
2026-01-15T12:40:00+09:00,life_science,pangeos,8,5
2026-01-15T12:41:00+09:00,hanyang_plaza,western,6,2
2026-01-15T12:41:00+09:00,hanyang_plaza,korean,26,8
2026-01-15T12:41:00+09:00,hanyang_plaza,instant,7,4
2026-01-15T12:41:00+09:00,hanyang_plaza,ramen,21,12
2026-01-15T12:41:00+09:00,materials,set_meal,8,3
2026-01-15T12:41:00+09:00,materials,single_dish,21,8
2026-01-15T12:41:00+09:00,life_science,dam_a,6,3
2026-01-15T12:41:00+09:00,life_science,pangeos,5,4
2026-01-15T12:42:00+09:00,hanyang_plaza,western,14,4
2026-01-15T12:42:00+09:00,hanyang_plaza,korean,11,4
2026-01-15T12:42:00+09:00,hanyang_plaza,instant,17,9
2026-01-15T12:42:00+09:00,hanyang_plaza,ramen,17,12
2026-01-15T12:42:00+09:00,materials,set_meal,13,5
2026-01-15T12:42:00+09:00,materials,single_dish,20,8
2026-01-15T12:42:00+09:00,life_science,dam_a,12,5
2026-01-15T12:42:00+09:00,life_science,pangeos,21,10
2026-01-15T12:43:00+09:00,hanyang_plaza,western,14,4
2026-01-15T12:43:00+09:00,hanyang_plaza,korean,19,6
2026-01-15T12:43:00+09:00,hanyang_plaza,instant,15,8
2026-01-15T12:43:00+09:00,hanyang_plaza,ramen,7,6
2026-01-15T12:43:00+09:00,materials,set_meal,14,5
2026-01-15T12:43:00+09:00,materials,single_dish,19,7
2026-01-15T12:43:00+09:00,life_science,dam_a,12,5
2026-01-15T12:43:00+09:00,life_science,pangeos,20,10
2026-01-15T12:44:00+09:00,hanyang_plaza,western,5,2
2026-01-15T12:44:00+09:00,hanyang_plaza,korean,18,5
2026-01-15T12:44:00+09:00,hanyang_plaza,instant,20,10
2026-01-15T12:44:00+09:00,hanyang_plaza,ramen,12,9
2026-01-15T12:44:00+09:00,materials,set_meal,11,4
2026-01-15T12:44:00+09:00,materials,single_dish,20,8
2026-01-15T12:44:00+09:00,life_science,dam_a,16,6
2026-01-15T12:44:00+09:00,life_science,pangeos,10,6
2026-01-15T12:45:00+09:00,hanyang_plaza,western,6,2
2026-01-15T12:45:00+09:00,hanyang_plaza,korean,13,4
2026-01-15T12:45:00+09:00,hanyang_plaza,instant,20,10
2026-01-15T12:45:00+09:00,hanyang_plaza,ramen,11,8
2026-01-15T12:45:00+09:00,materials,set_meal,11,4
2026-01-15T12:45:00+09:00,materials,single_dish,21,8
2026-01-15T12:45:00+09:00,life_science,dam_a,15,6
2026-01-15T12:45:00+09:00,life_science,pangeos,5,4
2026-01-15T12:46:00+09:00,hanyang_plaza,western,2,1
2026-01-15T12:46:00+09:00,hanyang_plaza,korean,17,5
2026-01-15T12:46:00+09:00,hanyang_plaza,instant,19,10
2026-01-15T12:46:00+09:00,hanyang_plaza,ramen,16,11
2026-01-15T12:46:00+09:00,materials,set_meal,6,2
2026-01-15T12:46:00+09:00,materials,single_dish,22,8
2026-01-15T12:46:00+09:00,life_science,dam_a,9,4
2026-01-15T12:46:00+09:00,life_science,pangeos,6,4
2026-01-15T12:47:00+09:00,hanyang_plaza,western,8,2
2026-01-15T12:47:00+09:00,hanyang_plaza,korean,26,8
2026-01-15T12:47:00+09:00,hanyang_plaza,instant,16,8
2026-01-15T12:47:00+09:00,hanyang_plaza,ramen,13,10
2026-01-15T12:47:00+09:00,materials,set_meal,9,3
2026-01-15T12:47:00+09:00,materials,single_dish,23,9
2026-01-15T12:47:00+09:00,life_science,dam_a,9,4
2026-01-15T12:47:00+09:00,life_science,pangeos,12,7
2026-01-15T12:48:00+09:00,hanyang_plaza,western,6,2
2026-01-15T12:48:00+09:00,hanyang_plaza,korean,9,3
2026-01-15T12:48:00+09:00,hanyang_plaza,instant,18,9
2026-01-15T12:48:00+09:00,hanyang_plaza,ramen,17,12
2026-01-15T12:48:00+09:00,materials,set_meal,4,2
2026-01-15T12:48:00+09:00,materials,single_dish,21,8
2026-01-15T12:48:00+09:00,life_science,dam_a,13,5
2026-01-15T12:48:00+09:00,life_science,pangeos,13,7
2026-01-15T12:49:00+09:00,hanyang_plaza,western,5,2
2026-01-15T12:49:00+09:00,hanyang_plaza,korean,9,3
2026-01-15T12:49:00+09:00,hanyang_plaza,instant,17,9
2026-01-15T12:49:00+09:00,hanyang_plaza,ramen,11,8
2026-01-15T12:49:00+09:00,materials,set_meal,7,3
2026-01-15T12:49:00+09:00,materials,single_dish,24,9
2026-01-15T12:49:00+09:00,life_science,dam_a,7,3
2026-01-15T12:49:00+09:00,life_science,pangeos,22,11
2026-01-15T12:50:00+09:00,hanyang_plaza,western,13,4
2026-01-15T12:50:00+09:00,hanyang_plaza,korean,22,7
2026-01-15T12:50:00+09:00,hanyang_plaza,instant,22,11
2026-01-15T12:50:00+09:00,hanyang_plaza,ramen,11,8
2026-01-15T12:50:00+09:00,materials,set_meal,5,2
2026-01-15T12:50:00+09:00,materials,single_dish,29,11
2026-01-15T12:50:00+09:00,life_science,dam_a,18,7
2026-01-15T12:50:00+09:00,life_science,pangeos,12,7
2026-01-15T12:51:00+09:00,hanyang_plaza,western,8,2
2026-01-15T12:51:00+09:00,hanyang_plaza,korean,10,3
2026-01-15T12:51:00+09:00,hanyang_plaza,instant,10,6
2026-01-15T12:51:00+09:00,hanyang_plaza,ramen,12,9
