timestamp,restaurantId,cornerId,queue_len,data_type
2026-01-14T13:24:00+09:00,hanyang_plaza,ramen,10,observed
2026-01-14T13:24:00+09:00,materials,set_meal,5,observed
2026-01-14T13:24:00+09:00,materials,single_dish,8,observed
2026-01-14T13:24:00+09:00,life_science,dam_a,12,observed
2026-01-14T13:24:00+09:00,life_science,pangeos,10,observed
2026-01-14T13:25:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:25:00+09:00,hanyang_plaza,korean,7,observed
2026-01-14T13:25:00+09:00,hanyang_plaza,instant,14,observed
2026-01-14T13:25:00+09:00,hanyang_plaza,ramen,7,observed
2026-01-14T13:25:00+09:00,materials,set_meal,5,observed
2026-01-14T13:25:00+09:00,materials,single_dish,11,observed
2026-01-14T13:25:00+09:00,life_science,dam_a,9,observed
2026-01-14T13:25:00+09:00,life_science,pangeos,13,observed
2026-01-14T13:26:00+09:00,hanyang_plaza,western,6,observed
2026-01-14T13:26:00+09:00,hanyang_plaza,korean,8,observed
2026-01-14T13:26:00+09:00,hanyang_plaza,instant,11,observed
2026-01-14T13:26:00+09:00,hanyang_plaza,ramen,10,observed
2026-01-14T13:26:00+09:00,materials,set_meal,4,observed
2026-01-14T13:26:00+09:00,materials,single_dish,8,observed
2026-01-14T13:26:00+09:00,life_science,dam_a,12,observed
2026-01-14T13:26:00+09:00,life_science,pangeos,11,observed
2026-01-14T13:27:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:27:00+09:00,hanyang_plaza,korean,9,observed
2026-01-14T13:27:00+09:00,hanyang_plaza,instant,12,observed
2026-01-14T13:27:00+09:00,hanyang_plaza,ramen,13,observed
2026-01-14T13:27:00+09:00,materials,set_meal,7,observed
2026-01-14T13:27:00+09:00,materials,single_dish,7,observed
2026-01-14T13:27:00+09:00,life_science,dam_a,15,observed
2026-01-14T13:27:00+09:00,life_science,pangeos,14,observed
2026-01-14T13:28:00+09:00,hanyang_plaza,western,8,observed
2026-01-14T13:28:00+09:00,hanyang_plaza,korean,11,observed
2026-01-14T13:28:00+09:00,hanyang_plaza,instant,9,observed
2026-01-14T13:28:00+09:00,hanyang_plaza,ramen,10,observed
2026-01-14T13:28:00+09:00,materials,set_meal,10,observed
2026-01-14T13:28:00+09:00,materials,single_dish,8,observed
2026-01-14T13:28:00+09:00,life_science,dam_a,13,observed
2026-01-14T13:28:00+09:00,life_science,pangeos,11,observed
2026-01-14T13:29:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:29:00+09:00,hanyang_plaza,korean,10,observed
2026-01-14T13:29:00+09:00,hanyang_plaza,instant,7,observed
2026-01-14T13:29:00+09:00,hanyang_plaza,ramen,11,observed
2026-01-14T13:29:00+09:00,materials,set_meal,7,observed
2026-01-14T13:29:00+09:00,materials,single_dish,6,observed
2026-01-14T13:29:00+09:00,life_science,dam_a,11,observed
2026-01-14T13:29:00+09:00,life_science,pangeos,8,observed
2026-01-14T13:30:00+09:00,hanyang_plaza,western,5,observed
2026-01-14T13:30:00+09:00,hanyang_plaza,korean,10,observed
2026-01-14T13:30:00+09:00,hanyang_plaza,instant,10,observed
2026-01-14T13:30:00+09:00,hanyang_plaza,ramen,9,observed
2026-01-14T13:30:00+09:00,materials,set_meal,9,observed
2026-01-14T13:30:00+09:00,materials,single_dish,5,observed
2026-01-14T13:30:00+09:00,life_science,dam_a,14,observed
2026-01-14T13:30:00+09:00,life_science,pangeos,6,observed
2026-01-14T13:31:00+09:00,hanyang_plaza,western,8,observed
2026-01-14T13:31:00+09:00,hanyang_plaza,korean,10,observed
2026-01-14T13:31:00+09:00,hanyang_plaza,instant,7,observed
2026-01-14T13:31:00+09:00,hanyang_plaza,ramen,10,observed
2026-01-14T13:31:00+09:00,materials,set_meal,6,observed
2026-01-14T13:31:00+09:00,materials,single_dish,7,observed
2026-01-14T13:31:00+09:00,life_science,dam_a,12,observed
2026-01-14T13:31:00+09:00,life_science,pangeos,9,observed
2026-01-14T13:32:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:32:00+09:00,hanyang_plaza,korean,7,observed
2026-01-14T13:32:00+09:00,hanyang_plaza,instant,10,observed
2026-01-14T13:32:00+09:00,hanyang_plaza,ramen,8,observed
2026-01-14T13:32:00+09:00,materials,set_meal,9,observed
2026-01-14T13:32:00+09:00,materials,single_dish,6,observed
2026-01-14T13:32:00+09:00,life_science,dam_a,9,observed
2026-01-14T13:32:00+09:00,life_science,pangeos,8,observed
2026-01-14T13:33:00+09:00,hanyang_plaza,western,5,observed
2026-01-14T13:33:00+09:00,hanyang_plaza,korean,10,observed
2026-01-14T13:33:00+09:00,hanyang_plaza,instant,10,observed
2026-01-14T13:33:00+09:00,hanyang_plaza,ramen,11,observed
2026-01-14T13:33:00+09:00,materials,set_meal,6,observed
2026-01-14T13:33:00+09:00,materials,single_dish,6,observed
2026-01-14T13:33:00+09:00,life_science,dam_a,11,observed
2026-01-14T13:33:00+09:00,life_science,pangeos,7,observed
2026-01-14T13:34:00+09:00,hanyang_plaza,western,6,observed
2026-01-14T13:34:00+09:00,hanyang_plaza,korean,7,observed
2026-01-14T13:34:00+09:00,hanyang_plaza,instant,13,observed
2026-01-14T13:34:00+09:00,hanyang_plaza,ramen,9,observed
2026-01-14T13:34:00+09:00,materials,set_meal,9,observed
2026-01-14T13:34:00+09:00,materials,single_dish,3,observed
2026-01-14T13:34:00+09:00,life_science,dam_a,14,observed
2026-01-14T13:34:00+09:00,life_science,pangeos,6,observed
2026-01-14T13:35:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:35:00+09:00,hanyang_plaza,korean,9,observed
2026-01-14T13:35:00+09:00,hanyang_plaza,instant,16,observed
2026-01-14T13:35:00+09:00,hanyang_plaza,ramen,12,observed
2026-01-14T13:35:00+09:00,materials,set_meal,10,observed
2026-01-14T13:35:00+09:00,materials,single_dish,6,observed
2026-01-14T13:35:00+09:00,life_science,dam_a,13,observed
2026-01-14T13:35:00+09:00,life_science,pangeos,9,observed
2026-01-14T13:36:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:36:00+09:00,hanyang_plaza,korean,12,observed
2026-01-14T13:36:00+09:00,hanyang_plaza,instant,19,observed
2026-01-14T13:36:00+09:00,hanyang_plaza,ramen,13,observed
2026-01-14T13:36:00+09:00,materials,set_meal,10,observed
2026-01-14T13:36:00+09:00,materials,single_dish,5,observed
2026-01-14T13:36:00+09:00,life_science,dam_a,11,observed
2026-01-14T13:36:00+09:00,life_science,pangeos,6,observed
2026-01-14T13:37:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:37:00+09:00,hanyang_plaza,korean,9,observed
2026-01-14T13:37:00+09:00,hanyang_plaza,instant,16,observed
2026-01-14T13:37:00+09:00,hanyang_plaza,ramen,10,observed
2026-01-14T13:37:00+09:00,materials,set_meal,7,observed
2026-01-14T13:37:00+09:00,materials,single_dish,8,observed
2026-01-14T13:37:00+09:00,life_science,dam_a,14,observed
2026-01-14T13:37:00+09:00,life_science,pangeos,8,observed
2026-01-14T13:38:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:38:00+09:00,hanyang_plaza,korean,8,observed
2026-01-14T13:38:00+09:00,hanyang_plaza,instant,13,observed
2026-01-14T13:38:00+09:00,hanyang_plaza,ramen,8,observed
2026-01-14T13:38:00+09:00,materials,set_meal,10,observed
2026-01-14T13:38:00+09:00,materials,single_dish,6,observed
2026-01-14T13:38:00+09:00,life_science,dam_a,14,observed
2026-01-14T13:38:00+09:00,life_science,pangeos,8,observed
2026-01-14T13:39:00+09:00,hanyang_plaza,western,9,observed
2026-01-14T13:39:00+09:00,hanyang_plaza,korean,5,observed
2026-01-14T13:39:00+09:00,hanyang_plaza,instant,16,observed
2026-01-14T13:39:00+09:00,hanyang_plaza,ramen,9,observed
2026-01-14T13:39:00+09:00,materials,set_meal,7,observed
2026-01-14T13:39:00+09:00,materials,single_dish,4,observed
2026-01-14T13:39:00+09:00,life_science,dam_a,17,observed
2026-01-14T13:39:00+09:00,life_science,pangeos,9,observed
2026-01-14T13:40:00+09:00,hanyang_plaza,western,10,observed
2026-01-14T13:40:00+09:00,hanyang_plaza,korean,7,observed
2026-01-14T13:40:00+09:00,hanyang_plaza,instant,18,observed
2026-01-14T13:40:00+09:00,hanyang_plaza,ramen,9,observed
2026-01-14T13:40:00+09:00,materials,set_meal,8,observed
2026-01-14T13:40:00+09:00,materials,single_dish,4,observed
2026-01-14T13:40:00+09:00,life_science,dam_a,14,observed
2026-01-14T13:40:00+09:00,life_science,pangeos,12,observed
2026-01-14T13:41:00+09:00,hanyang_plaza,western,10,observed
2026-01-14T13:41:00+09:00,hanyang_plaza,korean,4,observed
2026-01-14T13:41:00+09:00,hanyang_plaza,instant,15,observed
2026-01-14T13:41:00+09:00,hanyang_plaza,ramen,6,observed
2026-01-14T13:41:00+09:00,materials,set_meal,11,observed
2026-01-14T13:41:00+09:00,materials,single_dish,7,observed
2026-01-14T13:41:00+09:00,life_science,dam_a,11,observed
2026-01-14T13:41:00+09:00,life_science,pangeos,15,observed
2026-01-14T13:42:00+09:00,hanyang_plaza,western,12,observed
2026-01-14T13:42:00+09:00,hanyang_plaza,korean,7,observed
2026-01-14T13:42:00+09:00,hanyang_plaza,instant,13,observed
2026-01-14T13:42:00+09:00,hanyang_plaza,ramen,5,observed
2026-01-14T13:42:00+09:00,materials,set_meal,8,observed
2026-01-14T13:42:00+09:00,materials,single_dish,7,observed
2026-01-14T13:42:00+09:00,life_science,dam_a,8,observed
2026-01-14T13:42:00+09:00,life_science,pangeos,12,observed
2026-01-14T13:43:00+09:00,hanyang_plaza,western,13,observed
2026-01-14T13:43:00+09:00,hanyang_plaza,korean,5,observed
2026-01-14T13:43:00+09:00,hanyang_plaza,instant,12,observed
2026-01-14T13:43:00+09:00,hanyang_plaza,ramen,8,observed
2026-01-14T13:43:00+09:00,materials,set_meal,5,observed
2026-01-14T13:43:00+09:00,materials,single_dish,10,observed
2026-01-14T13:43:00+09:00,life_science,dam_a,11,observed
2026-01-14T13:43:00+09:00,life_science,pangeos,12,observed
2026-01-14T13:44:00+09:00,hanyang_plaza,western,10,observed
2026-01-14T13:44:00+09:00,hanyang_plaza,korean,3,observed
2026-01-14T13:44:00+09:00,hanyang_plaza,instant,15,observed
2026-01-14T13:44:00+09:00,hanyang_plaza,ramen,11,observed
2026-01-14T13:44:00+09:00,materials,set_meal,8,observed
2026-01-14T13:44:00+09:00,materials,single_dish,11,observed
2026-01-14T13:44:00+09:00,life_science,dam_a,10,observed
2026-01-14T13:44:00+09:00,life_science,pangeos,10,observed
2026-01-14T13:45:00+09:00,hanyang_plaza,western,10,observed
2026-01-14T13:45:00+09:00,hanyang_plaza,korean,5,observed
2026-01-14T13:45:00+09:00,hanyang_plaza,instant,12,observed
2026-01-14T13:45:00+09:00,hanyang_plaza,ramen,8,observed
2026-01-14T13:45:00+09:00,materials,set_meal,9,observed
2026-01-14T13:45:00+09:00,materials,single_dish,9,observed
2026-01-14T13:45:00+09:00,life_science,dam_a,7,observed
2026-01-14T13:45:00+09:00,life_science,pangeos,7,observed
2026-01-14T13:46:00+09:00,hanyang_plaza,western,12,observed
2026-01-14T13:46:00+09:00,hanyang_plaza,korean,8,observed
2026-01-14T13:46:00+09:00,hanyang_plaza,instant,14,observed
2026-01-14T13:46:00+09:00,hanyang_plaza,ramen,11,observed
2026-01-14T13:46:00+09:00,materials,set_meal,7,observed
2026-01-14T13:46:00+09:00,materials,single_dish,12,observed
2026-01-14T13:46:00+09:00,life_science,dam_a,8,observed
2026-01-14T13:46:00+09:00,life_science,pangeos,8,observed
2026-01-14T13:47:00+09:00,hanyang_plaza,western,9,observed
2026-01-14T13:47:00+09:00,hanyang_plaza,korean,5,observed
2026-01-14T13:47:00+09:00,hanyang_plaza,instant,14,observed
2026-01-14T13:47:00+09:00,hanyang_plaza,ramen,13,observed
2026-01-14T13:47:00+09:00,materials,set_meal,8,observed
2026-01-14T13:47:00+09:00,materials,single_dish,11,observed
2026-01-14T13:47:00+09:00,life_science,dam_a,11,observed
2026-01-14T13:47:00+09:00,life_science,pangeos,10,observed
2026-01-14T13:48:00+09:00,hanyang_plaza,western,9,observed
2026-01-14T13:48:00+09:00,hanyang_plaza,korean,6,observed
2026-01-14T13:48:00+09:00,hanyang_plaza,instant,13,observed
2026-01-14T13:48:00+09:00,hanyang_plaza,ramen,10,observed
2026-01-14T13:48:00+09:00,materials,set_meal,11,observed
2026-01-14T13:48:00+09:00,materials,single_dish,10,observed
2026-01-14T13:48:00+09:00,life_science,dam_a,8,observed
2026-01-14T13:48:00+09:00,life_science,pangeos,13,observed
2026-01-14T13:49:00+09:00,hanyang_plaza,western,9,observed
2026-01-14T13:49:00+09:00,hanyang_plaza,korean,6,observed
2026-01-14T13:49:00+09:00,hanyang_plaza,instant,10,observed
2026-01-14T13:49:00+09:00,hanyang_plaza,ramen,10,observed
2026-01-14T13:49:00+09:00,materials,set_meal,8,observed
2026-01-14T13:49:00+09:00,materials,single_dish,8,observed
2026-01-14T13:49:00+09:00,life_science,dam_a,5,observed
2026-01-14T13:49:00+09:00,life_science,pangeos,10,observed
2026-01-14T13:50:00+09:00,hanyang_plaza,western,6,observed
2026-01-14T13:50:00+09:00,hanyang_plaza,korean,9,observed
2026-01-14T13:50:00+09:00,hanyang_plaza,instant,13,observed
2026-01-14T13:50:00+09:00,hanyang_plaza,ramen,9,observed
2026-01-14T13:50:00+09:00,materials,set_meal,6,observed
2026-01-14T13:50:00+09:00,materials,single_dish,11,observed
2026-01-14T13:50:00+09:00,life_science,dam_a,8,observed
2026-01-14T13:50:00+09:00,life_science,pangeos,11,observed
2026-01-14T13:51:00+09:00,hanyang_plaza,western,4,observed
2026-01-14T13:51:00+09:00,hanyang_plaza,korean,12,observed
2026-01-14T13:51:00+09:00,hanyang_plaza,instant,10,observed
2026-01-14T13:51:00+09:00,hanyang_plaza,ramen,6,observed
2026-01-14T13:51:00+09:00,materials,set_meal,7,observed
2026-01-14T13:51:00+09:00,materials,single_dish,14,observed
2026-01-14T13:51:00+09:00,life_science,dam_a,5,observed
2026-01-14T13:51:00+09:00,life_science,pangeos,8,observed
2026-01-14T13:52:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:52:00+09:00,hanyang_plaza,korean,9,observed
2026-01-14T13:52:00+09:00,hanyang_plaza,instant,13,observed
2026-01-14T13:52:00+09:00,hanyang_plaza,ramen,9,observed
2026-01-14T13:52:00+09:00,materials,set_meal,6,observed
2026-01-14T13:52:00+09:00,materials,single_dish,11,observed
2026-01-14T13:52:00+09:00,life_science,dam_a,2,observed
2026-01-14T13:52:00+09:00,life_science,pangeos,7,observed
2026-01-14T13:53:00+09:00,hanyang_plaza,western,9,observed
2026-01-14T13:53:00+09:00,hanyang_plaza,korean,10,observed
2026-01-14T13:53:00+09:00,hanyang_plaza,instant,10,observed
2026-01-14T13:53:00+09:00,hanyang_plaza,ramen,6,observed
2026-01-14T13:53:00+09:00,materials,set_meal,7,observed
2026-01-14T13:53:00+09:00,materials,single_dish,12,observed
2026-01-14T13:53:00+09:00,life_science,dam_a,5,observed
2026-01-14T13:53:00+09:00,life_science,pangeos,8,observed
2026-01-14T13:54:00+09:00,hanyang_plaza,western,11,observed
2026-01-14T13:54:00+09:00,hanyang_plaza,korean,9,observed
2026-01-14T13:54:00+09:00,hanyang_plaza,instant,10,observed
2026-01-14T13:54:00+09:00,hanyang_plaza,ramen,8,observed
2026-01-14T13:54:00+09:00,materials,set_meal,5,observed
2026-01-14T13:54:00+09:00,materials,single_dish,13,observed
2026-01-14T13:54:00+09:00,life_science,dam_a,4,observed
2026-01-14T13:54:00+09:00,life_science,pangeos,6,observed
2026-01-14T13:55:00+09:00,hanyang_plaza,western,14,observed
2026-01-14T13:55:00+09:00,hanyang_plaza,korean,10,observed
2026-01-14T13:55:00+09:00,hanyang_plaza,instant,11,observed
2026-01-14T13:55:00+09:00,hanyang_plaza,ramen,5,observed
2026-01-14T13:55:00+09:00,materials,set_meal,6,observed
2026-01-14T13:55:00+09:00,materials,single_dish,10,observed
2026-01-14T13:55:00+09:00,life_science,dam_a,7,observed
2026-01-14T13:55:00+09:00,life_science,pangeos,8,observed
2026-01-14T13:56:00+09:00,hanyang_plaza,western,11,observed
2026-01-14T13:56:00+09:00,hanyang_plaza,korean,11,observed
2026-01-14T13:56:00+09:00,hanyang_plaza,instant,11,observed
2026-01-14T13:56:00+09:00,hanyang_plaza,ramen,8,observed
2026-01-14T13:56:00+09:00,materials,set_meal,5,observed
2026-01-14T13:56:00+09:00,materials,single_dish,7,observed
2026-01-14T13:56:00+09:00,life_science,dam_a,7,observed
2026-01-14T13:56:00+09:00,life_science,pangeos,5,observed
2026-01-14T13:57:00+09:00,hanyang_plaza,western,9,observed
2026-01-14T13:57:00+09:00,hanyang_plaza,korean,8,observed
2026-01-14T13:57:00+09:00,hanyang_plaza,instant,14,observed
2026-01-14T13:57:00+09:00,hanyang_plaza,ramen,8,observed
2026-01-14T13:57:00+09:00,materials,set_meal,4,observed
2026-01-14T13:57:00+09:00,materials,single_dish,7,observed
2026-01-14T13:57:00+09:00,life_science,dam_a,8,observed
2026-01-14T13:57:00+09:00,life_science,pangeos,8,observed
2026-01-14T13:58:00+09:00,hanyang_plaza,western,7,observed
2026-01-14T13:58:00+09:00,hanyang_plaza,korean,10,observed
2026-01-14T13:58:00+09:00,hanyang_plaza,instant,17,observed
2026-01-14T13:58:00+09:00,hanyang_plaza,ramen,11,observed
2026-01-14T13:58:00+09:00,materials,set_meal,7,observed
2026-01-14T13:58:00+09:00,materials,single_dish,6,observed
2026-01-14T13:58:00+09:00,life_science,dam_a,9,observed
2026-01-14T13:58:00+09:00,life_science,pangeos,11,observed
2026-01-14T13:59:00+09:00,hanyang_plaza,western,6,observed
2026-01-14T13:59:00+09:00,hanyang_plaza,korean,7,observed
2026-01-14T13:59:00+09:00,hanyang_plaza,instant,17,observed
2026-01-14T13:59:00+09:00,hanyang_plaza,ramen,8,observed
2026-01-14T13:59:00+09:00,materials,set_meal,5,observed
2026-01-14T13:59:00+09:00,materials,single_dish,9,observed
2026-01-14T13:59:00+09:00,life_science,dam_a,6,observed
2026-01-14T13:59:00+09:00,life_science,pangeos,8,observed
2026-01-14T14:00:00+09:00,hanyang_plaza,western,8,observed
2026-01-14T14:00:00+09:00,hanyang_plaza,korean,7,observed
2026-01-14T14:00:00+09:00,hanyang_plaza,instant,20,observed
2026-01-14T14:00:00+09:00,hanyang_plaza,ramen,7,observed
2026-01-14T14:00:00+09:00,materials,set_meal,5,observed
2026-01-14T14:00:00+09:00,materials,single_dish,10,observed
2026-01-14T14:00:00+09:00,life_science,dam_a,7,observed
2026-01-14T14:00:00+09:00,life_science,pangeos,11,observed
2026-01-15T11:00:00+09:00,hanyang_plaza,western,11,observed
2026-01-15T11:00:00+09:00,hanyang_plaza,korean,18,observed
2026-01-15T11:00:00+09:00,hanyang_plaza,instant,15,observed
2026-01-15T11:00:00+09:00,hanyang_plaza,ramen,8,observed
2026-01-15T11:00:00+09:00,materials,set_meal,6,observed
2026-01-15T11:00:00+09:00,materials,single_dish,7,observed
2026-01-15T11:00:00+09:00,life_science,dam_a,10,observed
2026-01-15T11:00:00+09:00,life_science,pangeos,11,observed
2026-01-15T11:01:00+09:00,hanyang_plaza,western,11,observed
2026-01-15T11:01:00+09:00,hanyang_plaza,korean,19,observed
2026-01-15T11:01:00+09:00,hanyang_plaza,instant,15,observed
2026-01-15T11:01:00+09:00,hanyang_plaza,ramen,11,observed
2026-01-15T11:01:00+09:00,materials,set_meal,6,observed
2026-01-15T11:01:00+09:00,materials,single_dish,8,observed
2026-01-15T11:01:00+09:00,life_science,dam_a,10,observed
2026-01-15T11:01:00+09:00,life_science,pangeos,10,observed
2026-01-15T11:02:00+09:00,hanyang_plaza,western,8,observed
2026-01-15T11:02:00+09:00,hanyang_plaza,korean,16,observed
2026-01-15T11:02:00+09:00,hanyang_plaza,instant,18,observed
2026-01-15T11:02:00+09:00,hanyang_plaza,ramen,14,observed
2026-01-15T11:02:00+09:00,materials,set_meal,6,observed
2026-01-15T11:02:00+09:00,materials,single_dish,11,observed
2026-01-15T11:02:00+09:00,life_science,dam_a,11,observed
2026-01-15T11:02:00+09:00,life_science,pangeos,13,observed
2026-01-15T11:03:00+09:00,hanyang_plaza,western,11,observed
2026-01-15T11:03:00+09:00,hanyang_plaza,korean,19,observed
2026-01-15T11:03:00+09:00,hanyang_plaza,instant,21,observed
2026-01-15T11:03:00+09:00,hanyang_plaza,ramen,15,observed
2026-01-15T11:03:00+09:00,materials,set_meal,5,observed
2026-01-15T11:03:00+09:00,materials,single_dish,12,observed
2026-01-15T11:03:00+09:00,life_science,dam_a,14,observed
2026-01-15T11:03:00+09:00,life_science,pangeos,16,observed
2026-01-15T11:04:00+09:00,hanyang_plaza,western,10,observed
2026-01-15T11:04:00+09:00,hanyang_plaza,korean,16,observed
2026-01-15T11:04:00+09:00,hanyang_plaza,instant,18,observed
2026-01-15T11:04:00+09:00,hanyang_plaza,ramen,15,observed
2026-01-15T11:04:00+09:00,materials,set_meal,8,observed
2026-01-15T11:04:00+09:00,materials,single_dish,12,observed
2026-01-15T11:04:00+09:00,life_science,dam_a,13,observed
2026-01-15T11:04:00+09:00,life_science,pangeos,13,observed
2026-01-15T11:05:00+09:00,hanyang_plaza,western,12,observed
2026-01-15T11:05:00+09:00,hanyang_plaza,korean,19,observed
2026-01-15T11:05:00+09:00,hanyang_plaza,instant,15,observed
2026-01-15T11:05:00+09:00,hanyang_plaza,ramen,12,observed
2026-01-15T11:05:00+09:00,materials,set_meal,6,observed
2026-01-15T11:05:00+09:00,materials,single_dish,15,observed
2026-01-15T11:05:00+09:00,life_science,dam_a,11,observed
2026-01-15T11:05:00+09:00,life_science,pangeos,13,observed
2026-01-15T11:06:00+09:00,hanyang_plaza,western,13,observed
2026-01-15T11:06:00+09:00,hanyang_plaza,korean,17,observed
2026-01-15T11:06:00+09:00,hanyang_plaza,instant,18,observed
2026-01-15T11:06:00+09:00,hanyang_plaza,ramen,11,observed
2026-01-15T11:06:00+09:00,materials,set_meal,9,observed
2026-01-15T11:06:00+09:00,materials,single_dish,12,observed
2026-01-15T11:06:00+09:00,life_science,dam_a,8,observed
2026-01-15T11:06:00+09:00,life_science,pangeos,16,observed
2026-01-15T11:07:00+09:00,hanyang_plaza,western,10,observed
2026-01-15T11:07:00+09:00,hanyang_plaza,korean,20,observed
2026-01-15T11:07:00+09:00,hanyang_plaza,instant,19,observed
2026-01-15T11:07:00+09:00,hanyang_plaza,ramen,14,observed
2026-01-15T11:07:00+09:00,materials,set_meal,10,observed
2026-01-15T11:07:00+09:00,materials,single_dish,14,observed
2026-01-15T11:07:00+09:00,life_science,dam_a,5,observed
2026-01-15T11:07:00+09:00,life_science,pangeos,17,observed
2026-01-15T11:08:00+09:00,hanyang_plaza,western,13,observed
2026-01-15T11:08:00+09:00,hanyang_plaza,korean,18,observed
2026-01-15T11:08:00+09:00,hanyang_plaza,instant,19,observed
2026-01-15T11:08:00+09:00,hanyang_plaza,ramen,14,observed
2026-01-15T11:08:00+09:00,materials,set_meal,11,observed
2026-01-15T11:08:00+09:00,materials,single_dish,11,observed
2026-01-15T11:08:00+09:00,life_science,dam_a,7,observed
2026-01-15T11:08:00+09:00,life_science,pangeos,20,observed
2026-01-15T11:09:00+09:00,hanyang_plaza,western,13,observed
2026-01-15T11:09:00+09:00,hanyang_plaza,korean,15,observed
2026-01-15T11:09:00+09:00,hanyang_plaza,instant,19,observed
2026-01-15T11:09:00+09:00,hanyang_plaza,ramen,14,observed
2026-01-15T11:09:00+09:00,materials,set_meal,14,observed
2026-01-15T11:09:00+09:00,materials,single_dish,12,observed
2026-01-15T11:09:00+09:00,life_science,dam_a,8,observed
2026-01-15T11:09:00+09:00,life_science,pangeos,23,observed
2026-01-15T11:10:00+09:00,hanyang_plaza,western,13,observed
2026-01-15T11:10:00+09:00,hanyang_plaza,korean,18,observed
2026-01-15T11:10:00+09:00,hanyang_plaza,instant,22,observed
2026-01-15T11:10:00+09:00,hanyang_plaza,ramen,17,observed
2026-01-15T11:10:00+09:00,materials,set_meal,11,observed
2026-01-15T11:10:00+09:00,materials,single_dish,9,observed
2026-01-15T11:10:00+09:00,life_science,dam_a,10,observed
2026-01-15T11:10:00+09:00,life_science,pangeos,26,observed
2026-01-15T11:11:00+09:00,hanyang_plaza,western,12,observed
2026-01-15T11:11:00+09:00,hanyang_plaza,korean,18,observed
2026-01-15T11:11:00+09:00,hanyang_plaza,instant,19,observed
2026-01-15T11:11:00+09:00,hanyang_plaza,ramen,19,observed
2026-01-15T11:11:00+09:00,materials,set_meal,8,observed
2026-01-15T11:11:00+09:00,materials,single_dish,12,observed
2026-01-15T11:11:00+09:00,life_science,dam_a,7,observed
2026-01-15T11:11:00+09:00,life_science,pangeos,23,observed
2026-01-15T11:12:00+09:00,hanyang_plaza,western,15,observed
2026-01-15T11:12:00+09:00,hanyang_plaza,korean,21,observed
2026-01-15T11:12:00+09:00,hanyang_plaza,instant,17,observed
2026-01-15T11:12:00+09:00,hanyang_plaza,ramen,16,observed
2026-01-15T11:12:00+09:00,materials,set_meal,11,observed
2026-01-15T11:12:00+09:00,materials,single_dish,9,observed
2026-01-15T11:12:00+09:00,life_science,dam_a,7,observed
2026-01-15T11:12:00+09:00,life_science,pangeos,25,observed
2026-01-15T11:13:00+09:00,hanyang_plaza,western,12,observed
2026-01-15T11:13:00+09:00,hanyang_plaza,korean,23,observed
2026-01-15T11:13:00+09:00,hanyang_plaza,instant,14,observed
2026-01-15T11:13:00+09:00,hanyang_plaza,ramen,19,observed
2026-01-15T11:13:00+09:00,materials,set_meal,12,observed
2026-01-15T11:13:00+09:00,materials,single_dish,12,observed
2026-01-15T11:13:00+09:00,life_science,dam_a,10,observed
2026-01-15T11:13:00+09:00,life_science,pangeos,26,observed
2026-01-15T11:14:00+09:00,hanyang_plaza,western,9,observed
2026-01-15T11:14:00+09:00,hanyang_plaza,korean,20,observed
2026-01-15T11:14:00+09:00,hanyang_plaza,instant,17,observed
2026-01-15T11:14:00+09:00,hanyang_plaza,ramen,22,observed
2026-01-15T11:14:00+09:00,materials,set_meal,12,observed
2026-01-15T11:14:00+09:00,materials,single_dish,15,observed
2026-01-15T11:14:00+09:00,life_science,dam_a,13,observed
2026-01-15T11:14:00+09:00,life_science,pangeos,25,observed
2026-01-15T11:15:00+09:00,hanyang_plaza,western,10,observed
2026-01-15T11:15:00+09:00,hanyang_plaza,korean,23,observed
2026-01-15T11:15:00+09:00,hanyang_plaza,instant,18,observed
2026-01-15T11:15:00+09:00,hanyang_plaza,ramen,23,observed
2026-01-15T11:15:00+09:00,materials,set_meal,13,observed
2026-01-15T11:15:00+09:00,materials,single_dish,18,observed
2026-01-15T11:15:00+09:00,life_science,dam_a,16,observed
2026-01-15T11:15:00+09:00,life_science,pangeos,22,observed
2026-01-15T11:16:00+09:00,hanyang_plaza,western,13,observed
2026-01-15T11:16:00+09:00,hanyang_plaza,korean,25,observed
2026-01-15T11:16:00+09:00,hanyang_plaza,instant,21,observed
2026-01-15T11:16:00+09:00,hanyang_plaza,ramen,20,observed
2026-01-15T11:16:00+09:00,materials,set_meal,11,observed
2026-01-15T11:16:00+09:00,materials,single_dish,15,observed
2026-01-15T11:16:00+09:00,life_science,dam_a,13,observed
2026-01-15T11:16:00+09:00,life_science,pangeos,25,observed
2026-01-15T11:17:00+09:00,hanyang_plaza,western,16,observed
2026-01-15T11:17:00+09:00,hanyang_plaza,korean,28,observed
2026-01-15T11:17:00+09:00,hanyang_plaza,instant,24,observed
2026-01-15T11:17:00+09:00,hanyang_plaza,ramen,21,observed
